station,Water.Collection.Test.Start.Date,Reproductive.Rate..Young..U.2640..7days....Control.,X..Survival..7.days.,Assessment,stationID,Latitude,Longitude
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],07-05-06/07-07-06,15.5 (76),90,Non-toxic,12010101,43.090556,-75.157778
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],09-19-06/09-22-06,19.9 (103),100,Non-toxic,12010101,43.090556,-75.157778
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],10-18-11/10-21-11,24.2 (129),100,Non-toxic,12010101,43.090556,-75.157778
Mongaup River @ Mongaup Valley 14011119 (MONG-18.9) [INTENSIVE],07-30-15/07-31-15,16.8 (104),90,Non-toxic,14011119,41.66678,-74.7826
Mongaup River @ Mongaup Valley 14011119 (MONG-18.9) [INTENSIVE],10-24-15/10-22-15,***17.1 (N/A),***90,N/A,14011119,41.66678,-74.7826
Mongaup River @ Mongaup Valley 14011119 (MONG-18.9) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,14011119,41.66678,-74.7826
Mourning Kill @ Ballston Spa 11014205 (MORN-04) [INTENSIVE],05-01-07/05-04-07,21.8 (87),90,Non-toxic,11014205,42.9766666,-73.8508333
Mourning Kill @ Ballston Spa 11014205 (MORN-04) [INTENSIVE],09-04-07/09-07-07,20.5 (114),90,Non-toxic,11014205,42.9766666,-73.8508333
Mourning Kill @ Ballston Spa 11014205 (MORN-04) [INTENSIVE],10-16-07/10-19-07,22.6 (129),100,Non-toxic,11014205,42.9766666,-73.8508333
Mud Brook @ Whitehall 10052104 (MDBR-01) [INTENSIVE],05-06-09/05-08-09,29.8 (136),100,Non-toxic,10052104,44.47956085,-73.46357727
Mud Brook @ Whitehall 10052104 (MDBR-01) [INTENSIVE],08-26-09/08-28-09,14.4 (86),80,Non-toxic,10052104,44.47956085,-73.46357727
Mud Brook @ Whitehall 10052104 (MDBR-01) [INTENSIVE],10-28-09/10-30-09,23.0 (144),90,Non-toxic,10052104,44.47956085,-73.46357727
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],04-14-04/04-16-04,13.4 (174),90,Non-toxic,10052105,43.5622222,-73.3469444
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],05-12-14/05-16-14,23.4 (93),90,Non-toxic,10052105,43.5622222,-73.3469444
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],08-04-14/08-08-14,22.9 (100),90,Non-toxic,10052105,43.5622222,-73.3469444
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],08-11-04/08-13-04,22.3 (99),100,Non-toxic,10052105,43.5622222,-73.3469444
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],09-30-04/10-01-04,29.1 (98),100,Non-toxic,10052105,43.5622222,-73.3469444
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],10-27-14/10-31-14,19.4 (93),100,Non-toxic,10052105,43.5622222,-73.3469444
Mud Creek @ Raymond 01022303 (MUDN-01) [INTENSIVE],05-01-06/05-05-06,27.8 (105),80,Non-toxic,1022303,43.1002777,-78.6672222
Mud Creek @ Raymond 01022303 (MUDN-01) [INTENSIVE],07-12-06/07-14-06,24.7 (129),100,Non-toxic,1022303,43.1002777,-78.6672222
Mud Creek @ Raymond 01022303 (MUDN-01) [INTENSIVE],09-27-06/09-29-06,16.2 (81),100,Non-toxic,1022303,43.1002777,-78.6672222
Mud Creek @ Raymond 01022303 (MUDN-01) [INTENSIVE],10-17-06/10-20-06,28.6 (125),100,Non-toxic,1022303,43.1002777,-78.6672222
Nail Creek @ Utica 12051501 (NAIL-0.1) [INTENSIVE],05-04-16/05-06-16,25.0 (102),90,Non-toxic,12051501,43.1093,-75.24194
Nail Creek @ Utica 12051501 (NAIL-0.1) [INTENSIVE],07-26-16/07-29-16,14.7 (70),90,Non-toxic,12051501,43.1093,-75.24194
Nail Creek @ Utica 12051501 (NAIL-0.1) [INTENSIVE],10-19-16/10-21-16,24.0 (89),100,Non-toxic,12051501,43.1093,-75.24194
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],04-26-04/04-30-04,29.1 (91),100,Non-toxic,6031301,42.0925,-76.0897222
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],05-06-14/05-09-14,22.2 (108),100,Non-toxic,6031301,42.0925,-76.0897222
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],07-08-04/07-09-04,26.3 (97),100,Non-toxic,6031301,42.0925,-76.0897222
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],07-29-14/08-01-14,27.3 (107),100,Non-toxic,6031301,42.0925,-76.0897222
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],10-12-04/10-15-04,24.3 (122),100,Non-toxic,6031301,42.0925,-76.0897222
Nanticoke Creek @ Endicott 06031301 (NANT-01) [INTENSIVE],10-22-14/10-24-14,19.8 (117),80,Non-toxic,6031301,42.0925,-76.0897222
Neversink River @ Port Jervis 14021001 (NEVR-15) [INTENSIVE],04-05-05/04-08-05,21.1 (83),100,Non-toxic,14021001,41.361111,-74.685278
Neversink River @ Port Jervis 14021001 (NEVR-15) [INTENSIVE],07-05-05/07-08-05,30.5 (91),100,Non-toxic,14021001,41.361111,-74.685278
Neversink River @ Port Jervis 14021001 (NEVR-15) [INTENSIVE],10-12-05/10-14-05,12.5 (90),100,Non-toxic,14021001,41.361111,-74.685278
Neversink River @ Woodbourne 14021037 (NEVR-03) [INTENSIVE],04-05-05/04-08-05,**6.7 (26),*50,Severely Toxic,14021037,41.7597222,-74.5994444
Neversink River @ Woodbourne 14021037 (NEVR-03) [INTENSIVE],07-05-05/07-08-05,29.5 (88),100,Non-toxic,14021037,41.7597222,-74.5994444
Neversink River @ Woodbourne 14021037 (NEVR-03) [INTENSIVE],10-12-05/10-14-05,14.0 (101),100,Non-toxic,14021037,41.7597222,-74.5994444
Newtown Creek @ Elmira 05011201 (NEWT-04) [INTENSIVE],05-05-08/05-09-08,19.2 (68),90,Non-toxic,5011201,42.09917,-76.795
Newtown Creek @ Elmira 05011201 (NEWT-04) [INTENSIVE],08-05-08/08-08-08,19.0 (97),90,Non-toxic,5011201,42.09917,-76.795
Newtown Creek @ Elmira 05011201 (NEWT-04) [INTENSIVE],09-23-08/09-26-08,26.6 (104),100,Non-toxic,5011201,42.09917,-76.795
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],05-01-06/05-05-06,25.6 (97),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],05-02-11/05-06-11,19.2 (156),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],06-15-11/06-17-11,18.1 (80),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],07-12-06/07-14-06,16.4 (85),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],08-01-16/08-05-16,24.0 (179),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],09-27-06/09-29-06,**14.2 (71),100,Slightly Toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],10-11-11/10-14-11,20.2 (91),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],10-17-06/10-20-06,23.3 (102),100,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],10-24-16/10-28-16,12.1 (75),90,Non-toxic,1010001,43.261111,-79.063056
Niagara River @ Fort Niagara 01010001 (NIAG-07) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,1010001,43.261111,-79.063056
Ninemile Creek @ Marcy 12011501 (NMIL-0.5) [INTENSIVE],05-04-16/05-06-16,25.4 (104),100,Non-toxic,12011501,43.1891667,-75.3275
Ninemile Creek @ Marcy 12011501 (NMIL-0.5) [INTENSIVE],07-26-16/07-29-16,21.5 (102),90,Non-toxic,12011501,43.1891667,-75.3275
Ninemile Creek @ Marcy 12011501 (NMIL-0.5) [INTENSIVE],10-19-16/10-21-16,20.9 (77),100,Non-toxic,12011501,43.1891667,-75.3275
Ninemile Creek @ North Sterling 03021101 (NIMI-01) [INTENSIVE],05-01-07/05-04-07,23.1 (105),100,Non-toxic,3021101,43.4022222,-76.6275
Ninemile Creek @ North Sterling 03021101 (NIMI-01) [INTENSIVE],09-12-07/09-14-07,20.6 (76),90,Non-toxic,3021101,43.4022222,-76.6275
Ninemile Creek @ North Sterling 03021101 (NIMI-01) [INTENSIVE],10-23-07/10-26-07,24.4 (106),100,Non-toxic,3021101,43.4022222,-76.6275
Ninemile Creek @ South Trenton 12011B14 (NMIL-00) [INTENSIVE],05-10-11/05-13-11,21.4 (114),100,Non-toxic,12011B14,43.21573,-75.17963
Ninemile Creek @ South Trenton 12011B14 (NMIL-00) [INTENSIVE],06-07-11/06-10-11,20.4 (84),100,Non-toxic,12011B14,43.21573,-75.17963
Ninemile Creek @ South Trenton 12011B14 (NMIL-00) [INTENSIVE],10-18-11/10-21-11,28.0 (149),90,Non-toxic,12011B14,43.21573,-75.17963
Normanskill @ Bethlehem 13111011 (NORM-10) [INTENSIVE],04-30-08/05-02-08,29.7 (140),100,Non-toxic,13111011,42.634197,-73.799039
Normanskill @ Bethlehem 13111011 (NORM-10) [INTENSIVE],07-29-08/08-01-08,29.7 (102),100,Non-toxic,13111011,42.634197,-73.799039
Normanskill @ Bethlehem 13111011 (NORM-10) [INTENSIVE],10-28-08/10-31-08,23.0 (106),100,Non-toxic,13111011,42.634197,-73.799039
Normanskill Creek @ Albany 13111003 (NORM-10) [INTENSIVE],04-23-13/04-26-13,20.9 (125),90,Non-toxic,13111003,42.63445,-73.8
Normanskill Creek @ Albany 13111003 (NORM-10) [INTENSIVE],07-29-13/08-02-13,16.9 (76),90,Non-toxic,13111003,42.63445,-73.8
Normanskill Creek @ Albany 13111003 (NORM-10) [INTENSIVE],10-29-13/11-01-13,23.7 (119),100,Non-toxic,13111003,42.63445,-73.8
North Branch Great Chazy River @ Mooers 10022300 (NCHZ-02) [INTENSIVE],05-04-09/05-08-09,27.1 (124),100,Non-toxic,10022300,44.9568,-73.6418
North Branch Great Chazy River @ Mooers 10022300 (NCHZ-02) [INTENSIVE],08-25-09/08-28-09,19.3 (116),90,Non-toxic,10022300,44.9568,-73.6418
North Branch Great Chazy River @ Mooers 10022300 (NCHZ-02) [INTENSIVE],10-26-09/10-30-09,23.9 (149),100,Non-toxic,10022300,44.9568,-73.6418
North Branch Sandy Creek @ Rodman 03032100 (FREE-01) [INTENSIVE],05-02-13/05-03-13,24.5 (100),100,Non-toxic,3032100,43.84453,-75.97086
North Branch Sandy Creek @ Rodman 03032100 (FREE-01) [INTENSIVE],08-05-13/08-09-13,15.1 (72),90,Non-toxic,3032100,43.84453,-75.97086
North Branch Sandy Creek @ Rodman 03032100 (FREE-01) [INTENSIVE],10-22-13/10-25-13,20.0 (105),90,Non-toxic,3032100,43.84453,-75.97086
North Branch Tuscarora Creek @ Hedgesville 05014108 (TUSC-N1) [INTENSIVE],04-29-13/05-03-13,27.9 (113),90,Non-toxic,5014108,42.1373,-77.4125
North Branch Tuscarora Creek @ Hedgesville 05014108 (TUSC-N1) [INTENSIVE],08-05-13/08-09-13,20.2 (106),100,Non-toxic,5014108,42.1373,-77.4125
North Branch Tuscarora Creek @ Hedgesville 05014108 (TUSC-N1) [INTENSIVE],10-21-13/10-25-13,24.4 (126),100,Non-toxic,5014108,42.1373,-77.4125
North Chuctanunda Creek @ Amsterdam 12011701 (NCHU-02A) [INTENSIVE],04-25-06/04-28-06,33.1 (117),100,Non-toxic,12011701,42.9386111,-74.1822222
North Chuctanunda Creek @ Amsterdam 12011701 (NCHU-02A) [INTENSIVE],07-05-06/07-07-06,17.6 (86),100,Non-toxic,12011701,42.9386111,-74.1822222
North Chuctanunda Creek @ Amsterdam 12011701 (NCHU-02A) [INTENSIVE],09-19-06/09-22-06,25.6 (132),100,Non-toxic,12011701,42.9386111,-74.1822222
North Chuctanunda Creek @ Amsterdam 12011C03 (NCHU-02) [INTENSIVE],05-10-11/05-13-11,21.5 (115),100,Non-toxic,12011C03,42.96166,-74.17333
North Chuctanunda Creek @ Amsterdam 12011C03 (NCHU-02) [INTENSIVE],06-06-11/06-10-11,27.1 (112),100,Non-toxic,12011C03,42.96166,-74.17333
North Chuctanunda Creek @ Amsterdam 12011C03 (NCHU-02) [INTENSIVE],10-18-11/10-21-11,25.2 (134),100,Non-toxic,12011C03,42.96166,-74.17333
O’Malley Brook @ Browns Bridge 09032200 (OMAL-01) [INTENSIVE],05-05-10/05-07-10,26.5 (116),100,Non-toxic,9032200,44.57554,-74.94213
O’Malley Brook @ Browns Bridge 09032200 (OMAL-01) [INTENSIVE],07-28-10/07-30-10,21.2 (112),100,Non-toxic,9032200,44.57554,-74.94213
O’Malley Brook @ Browns Bridge 09032200 (OMAL-01) [INTENSIVE],09-22-10/09-24-10,24.2 (98),100,Non-toxic,9032200,44.57554,-74.94213
Oak Orchard Creek @ Shelby Center 03011422 (ORCH-00) [INTENSIVE],04-28-10/04-30-10,22.0 (95),60,Non-toxic,3011422,43.18979,-78.38674
Oak Orchard Creek @ Shelby Center 03011422 (ORCH-00) [INTENSIVE],07-28-10/07-30-10,25.9 (132),100,Non-toxic,3011422,43.18979,-78.38674
Oak Orchard Creek @ Shelby Center 03011422 (ORCH-00) [INTENSIVE],09-15-10/09-17-10,21.2 (106),90,Non-toxic,3011422,43.18979,-78.38674
Oaks Creek @ Index 06011601 (OAKS-01) [INTENSIVE],04-28-09/05-01-09,30.5 (104),100,Non-toxic,6011601,42.66579818,-74.95999908
Oaks Creek @ Index 06011601 (OAKS-01) [INTENSIVE],08-17-09/08-21-09,12.6 (81),100,Non-toxic,6011601,42.66579818,-74.95999908
Oaks Creek @ Index 06011601 (OAKS-01) [INTENSIVE],10-20-09/10-23-09,25.0 (144),100,Non-toxic,6011601,42.66579818,-74.95999908
Oatka Creek @ Scottsville 04021201 (OATK-02) [INTENSIVE],06-13-05/06-17-05,21.0 (76),90,Non-toxic,4021201,43.0191667,-77.7483333
Oatka Creek @ Scottsville 04021201 (OATK-02) [INTENSIVE],07-12-05/07-15-05,24.1 (90),90,Non-toxic,4021201,43.0191667,-77.7483333
Oatka Creek @ Scottsville 04021201 (OATK-02) [INTENSIVE],10-17-05/10-21-05,**14.7 (56),100,Slightly Toxic,4021201,43.0191667,-77.7483333
Oatka Creek @ Warsaw 04021246 (OATK-46.2) [INTENSIVE],05-11-15/05-15-15,21.8 (96),100,Non-toxic,4021246,42.761035,-78.141473
Oatka Creek @ Warsaw 04021246 (OATK-46.2) [INTENSIVE],08-04-15/08-07-15,**15.0 (62),100,Slightly Toxic,4021246,42.761035,-78.141473
Oatka Creek @ Warsaw 04021246 (OATK-46.2) [INTENSIVE],10-28-15/10-30-15,15.9 (91),100,Non-toxic,4021246,42.761035,-78.141473
Olean Creek @ Olean 02011505 (ALGY-03A) [INTENSIVE],05-01-07/05-04-07,22.5 (104),90,Non-toxic,2011505,42.12,-78.4197222
Olean Creek @ Olean 02011505 (ALGY-03A) [INTENSIVE],09-05-07/09-07-07,28.8 (156),100,Non-toxic,2011505,42.12,-78.4197222
Olean Creek @ Olean 02011505 (ALGY-03A) [INTENSIVE],10-16-07/10-19-07,20.9 (106),100,Non-toxic,2011505,42.12,-78.4197222
Onesquethaw Creek @ South Bethlehem 13012501 (ONES-05) [INTENSIVE],04-30-08/05-02-08,**1.2 (6),*10,Severely Toxic,13012501,42.53551,-73.84043
Onesquethaw Creek @ South Bethlehem 13012501 (ONES-05) [INTENSIVE],07-29-08/08-01-08,25.2 (87),90,Non-toxic,13012501,42.53551,-73.84043
Onesquethaw Creek @ South Bethlehem 13012501 (ONES-05) [INTENSIVE],10-28-08/10-31-08,20.4 (94),70,Non-toxic,13012501,42.53551,-73.84043
Onondaga Creek @ Syracuse 07024201 (ONON-05) [INTENSIVE],04-30-12/05-04-12,18.0 (92),80,Non-toxic,7024201,43.057778,-76.163333
Onondaga Creek @ Syracuse 07024201 (ONON-05) [INTENSIVE],09-10-12/09-14-12,**7.2 (41),80,Slightly Toxic,7024201,43.057778,-76.163333
Onondaga Creek @ Syracuse 07024201 (ONON-05) [INTENSIVE],10-23-12/10-26-12,**13.9 (67),*50,Severely Toxic,7024201,43.057778,-76.163333
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],04-25-06/04-28-06,31.6 (111),100,Non-toxic,12041001,43.15583,-75.33083
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],05-11-11/05-13-11,20.1 (108),100,Non-toxic,12041001,43.15583,-75.33083
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],06-08-11/06-10-11,25.0 (103),100,Non-toxic,12041001,43.15583,-75.33083
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],07-06-06/07-07-06,15.8 (78),100,Non-toxic,12041001,43.15583,-75.33083
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],09-19-06/09-22-06,23.4 (121),90,Non-toxic,12041001,43.15583,-75.33083
Oriskany Creek @ Oriskany 12041001 (ORSK-06) [INTENSIVE],10-18-11/10-21-11,24.7 (131),90,Non-toxic,12041001,43.15583,-75.33083
Orwell Brook @ Richland 03032203 (ORWL-3.1) [INTENSIVE],05-09-16/05-13-16,19.3 (92),90,Non-toxic,3032203,43.549348,-76.000029
Orwell Brook @ Richland 03032203 (ORWL-3.1) [INTENSIVE],08-03-16/08-05-16,21.6 (160),100,Non-toxic,3032203,43.549348,-76.000029
Orwell Brook @ Richland 03032203 (ORWL-3.1) [INTENSIVE],10-25-16/10-28-16,14.4 (83),100,Non-toxic,3032203,43.549348,-76.000029
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],05-03-10/05-07-10,28.3 (124),100,Non-toxic,9051001,44.6902777,-75.4938888
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],06-14-05/06-17-05,21.9 (78),100,Non-toxic,9051001,44.6902777,-75.4938888
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],07-12-05/07-15-05,23.9 (79),100,Non-toxic,9051001,44.6902777,-75.4938888
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],07-26-10/07-30-10,17.1 (91),90,Non-toxic,9051001,44.6902777,-75.4938888
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],09-20-10/09-24-10,20.5 (83),100,Non-toxic,9051001,44.6902777,-75.4938888
Oswegatchie River @ Ogdensburg 09051001 (GTCH-07B) [INTENSIVE],10-18-05/10-21-05,**16.0 (69),90,Slightly Toxic,9051001,44.6902777,-75.4938888
Oswego River @ Minetto 07010005 (SEOS-09) [ROUTINE],05-01-07/05-04-07,21.3 (97),100,Non-toxic,7010005,43.398056,-76.471667
Oswego River @ Minetto 07010005 (SEOS-09) [ROUTINE],05-02-12/05-04-12,22.7 (116),100,Non-toxic,7010005,43.398056,-76.471667
Oswego River @ Minetto 07010005 (SEOS-09) [ROUTINE],09-12-12/09-14-12,15.3 (88),70,Non-toxic,7010005,43.398056,-76.471667
Oswego River @ Minetto 07010005 (SEOS-09) [ROUTINE],10-22-07/10-26-07,**12.7 (55),80,Slightly Toxic,7010005,43.398056,-76.471667
Oswego River @ Minetto 07010005 (SEOS-09) [ROUTINE],10-22-12/10-26-12,18.9 (91),100,Non-toxic,7010005,43.398056,-76.471667
Otsquago Creek @ Starkville 12011610 (OSTQ-00) [INTENSIVE],04-24-06/04-28-06,29.3 (103),100,Non-toxic,12011610,42.9241666,-74.7563888
Otsquago Creek @ Starkville 12011610 (OSTQ-00) [INTENSIVE],07-03-06/07-07-06,14.8 (73),90,Non-toxic,12011610,42.9241666,-74.7563888
Otsquago Creek @ Starkville 12011610 (OSTQ-00) [INTENSIVE],09-20-06/09-22-06,**10.9 (56),70,Slightly Toxic,12011610,42.9241666,-74.7563888
Owasco Lake Inlet @ Moravia 07064105 (OWAS-01) [INTENSIVE],05-03-07/05-04-07,19.7 (90),100,Non-toxic,7064105,42.7163888,-76.4372222
Owasco Lake Inlet @ Moravia 07064105 (OWAS-01) [INTENSIVE],09-12-07/09-14-07,28.9 (107),90,Non-toxic,7064105,42.7163888,-76.4372222
Owasco Lake Inlet @ Moravia 07064105 (OWAS-01) [INTENSIVE],10-24-07/10-26-07,26.6 (116),100,Non-toxic,7064105,42.7163888,-76.4372222
Owego Creek @ Owego 06031201 (OWGO-10) [INTENSIVE],04-29-09/05-01-09,30.0 (102),100,Non-toxic,6031201,42.09694,-76.2775
Owego Creek @ Owego 06031201 (OWGO-10) [INTENSIVE],08-18-09/08-21-09,14.1 (91),90,Non-toxic,6031201,42.09694,-76.2775
Owego Creek @ Owego 06031201 (OWGO-10) [INTENSIVE],10-21-09/10-23-09,24.6 (141),100,Non-toxic,6031201,42.09694,-76.2775
Page Brook @ Chenango Bridge 06022301 (PAGE-01) [INTENSIVE],05-05-14/05-09-14,25.2 (122),100,Non-toxic,6022301,42.1980555,-75.8247222
Page Brook @ Chenango Bridge 06022301 (PAGE-01) [INTENSIVE],07-28-14/08-01-14,25.7 (101),100,Non-toxic,6022301,42.1980555,-75.8247222
Page Brook @ Chenango Bridge 06022301 (PAGE-01) [INTENSIVE],10-20-14/10-24-14,22.8 (135),100,Non-toxic,6022301,42.1980555,-75.8247222
Parkhurst Brook @ Potsdam 09032300 (PARK-0.3) [INTENSIVE],05-11-15/05-15-15,18.8 (73),80,Non-toxic,9032300,44.65278,-74.97111
Parkhurst Brook @ Potsdam 09032300 (PARK-0.3) [INTENSIVE],08-06-15/08-07-15,**11.5 (44),70,Slightly Toxic,9032300,44.65278,-74.97111
Parkhurst Brook @ Potsdam 09032300 (PARK-0.3) [INTENSIVE],10-29-15/10-30-15,19.6 (93),90,Non-toxic,9032300,44.65278,-74.97111
Patroon Creek @ Albany 13011E00 (PATS-06) [INTENSIVE],04-23-13/04-26-13,19.9 (119),90,Non-toxic,1.30E+04,42.66493,-73.74677
Patroon Creek @ Albany 13011E00 (PATS-06) [INTENSIVE],07-29-13/08-02-13,**10.3 (46),70,Slightly Toxic,1.30E+04,42.66493,-73.74677
Patroon Creek @ Albany 13011E00 (PATS-06) [INTENSIVE],10-29-13/11-01-13,22.8 (115),100,Non-toxic,1.30E+04,42.66493,-73.74677
Patterson Creek @ Endwell 06031900 (PATT-01) [INTENSIVE],05-06-14/05-09-14,17.3 (84),100,Non-toxic,6031900,42.10661,-76.01401
Patterson Creek @ Endwell 06031900 (PATT-01) [INTENSIVE],07-29-14/08-01-14,**15.4 (60),100,Slightly Toxic,6031900,42.10661,-76.01401
Patterson Creek @ Endwell 06031900 (PATT-01) [INTENSIVE],10-22-14/10-24-14,20.1 (119),90,Non-toxic,6031900,42.10661,-76.01401
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],04-12-04/04-16-04,14.5 (76),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],04-28-09/05-01-09,29.2 (105),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],08-05-14/08-08-14,23.2 (97),90,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],08-10-04/08-13-04,17.4 (85),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],08-18-09/08-21-09,19.9 (102),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],09-27-04/10-01-04,31.9 (107),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],10-20-09/10-23-09,26.5 (126),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],10-29-14/10-31-14,24.8 (122),100,Non-toxic,17016109,40.9055555,-72.7430555
Peconic River @ Calverton 17016109 (PECN-01) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,17016109,40.9055555,-72.7430555
Peekskill Hollow Creek @ Peekskill 13011904 (PEEK-05) [INTENSIVE],04-30-08/05-02-08,29.1 (137),100,Non-toxic,13011904,41.33311,-73.87503
Peekskill Hollow Creek @ Peekskill 13011904 (PEEK-05) [INTENSIVE],07-30-08/08-01-08,24.1 (83),100,Non-toxic,13011904,41.33311,-73.87503
Peekskill Hollow Creek @ Peekskill 13011904 (PEEK-05) [INTENSIVE],10-29-08/10-31-08,29.3 (135),100,Non-toxic,13011904,41.33311,-73.87503
Phillips Creek @ Belmont 04031800 (PHIP-01) [INTENSIVE],04-26-10/04-30-10,15.9 (75),90,Non-toxic,4031800,42.22676,-78.0315
Phillips Creek @ Belmont 04031800 (PHIP-01) [INTENSIVE],07-26-10/07-30-10,20.5 (105),100,Non-toxic,4031800,42.22676,-78.0315
Phillips Creek @ Belmont 04031800 (PHIP-01) [INTENSIVE],09-14-10/09-17-10,10.7 (54),60,Non-toxic,4031800,42.22676,-78.0315
Pike Creek @ Bombay 09021309 (PIKC-8.7) [INTENSIVE],05-14-15/05-15-15,29.4 (114),100,Non-toxic,9021309,44.91894,-74.615896
Pike Creek @ Bombay 09021309 (PIKC-8.7) [INTENSIVE],08-06-15/08-07-15,21.6 (83),90,Non-toxic,9021309,44.91894,-74.615896
Pike Creek @ Bombay 09021309 (PIKC-8.7) [INTENSIVE],10-29-15/10-30-15,23.9 (113),100,Non-toxic,9021309,44.91894,-74.615896
Pike Creek @ Derby 01043001 (PICR-1.3) [INTENSIVE],05-10-16/05-13-16,21.8 (132),100,Non-toxic,1043001,42.687293,-78.999595
Pike Creek @ Derby 01043001 (PICR-1.3) [INTENSIVE],10-25-16/10-28-16,19.3 (120),100,Non-toxic,1043001,42.687293,-78.999595
Pike Creek @ Derby 01043001 (PICR-1.3) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,1043001,42.687293,-78.999595
Pike Creek @ Fort Covington 09021301 (PIKC-01) [INTENSIVE],07-11-05/07-15-05,**22.6 (75),100,Slightly Toxic,9021301,44.9883333,-74.5466666
Pine Brook @ Malverne 17014101 (MILR-02) [INTENSIVE],08-04-14/08-08-14,**10.5 (44),*20,Severely Toxic,17014101,40.673771,-73.661914
Pine Brook @ Malverne 17014101 (MILR-02) [INTENSIVE],10-27-14/10-31-14,23.1 (113),100,Non-toxic,17014101,40.673771,-73.661914
Pine Brook @ Malverne 17014101 (MILR-02) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,17014101,40.673771,-73.661914
Pine Creek @ Fowlersville 08013100 (PINC-01) [INTENSIVE],05-06-08/05-09-08,**8.8 (40),80,Slightly Toxic,8013100,43.62419,-75.25819
Pine Creek @ Fowlersville 08013100 (PINC-01) [INTENSIVE],08-05-08/08-08-08,27.3 (150),100,Non-toxic,8013100,43.62419,-75.25819
Pine Creek @ Fowlersville 08013100 (PINC-01) [INTENSIVE],09-23-08/09-26-08,24.7 (86),100,Non-toxic,8013100,43.62419,-75.25819
